day,hour,minute,temperature_C,power_W,pmv,ai_setpoint_C
202,22,50,25.06,0.0,0.53,28.0
202,22,60,25.06,0.0,0.53,28.0
202,23,10,25.04,0.0,0.52,28.0
202,23,20,25.01,0.0,0.51,28.0
202,23,30,24.98,0.0,0.49,28.0
202,23,40,24.95,0.0,0.47,28.0
202,23,50,24.92,0.0,0.46,28.0
202,23,60,24.88,0.0,0.44,28.0
203,0,10,24.86,0.0,0.43,28.0
203,0,20,24.84,0.0,0.42,28.0
203,0,30,24.82,0.0,0.41,28.0
203,0,40,24.8,0.0,0.4,28.0
203,0,50,24.78,0.0,0.39,28.0
203,0,60,24.76,0.0,0.38,28.0
203,1,10,24.75,0.0,0.37,28.0
203,1,20,24.73,0.0,0.36,28.0
203,1,30,24.71,0.0,0.36,28.0
203,1,40,24.69,0.0,0.35,28.0
203,1,50,24.68,0.0,0.34,28.0
203,1,60,24.66,0.0,0.33,28.0
203,2,10,24.64,0.0,0.32,28.0
203,2,20,24.63,0.0,0.32,28.0
203,2,30,24.62,0.0,0.31,28.0
203,2,40,24.61,0.0,0.3,28.0
203,2,50,24.6,0.0,0.3,28.0
203,2,60,24.58,0.0,0.29,28.0
203,3,10,24.57,0.0,0.29,28.0
203,3,20,24.56,0.0,0.28,28.0
203,3,30,24.55,0.0,0.28,28.0
203,3,40,24.54,0.0,0.27,28.0
203,3,50,24.53,0.0,0.26,28.0
203,3,60,24.52,0.0,0.26,28.0
203,4,10,24.5,0.0,0.25,28.0
203,4,20,24.48,0.0,0.24,28.0
203,4,30,24.47,0.0,0.23,28.0
203,4,40,24.45,0.0,0.22,28.0
203,4,50,24.43,0.0,0.21,28.0
203,4,60,24.41,0.0,0.21,28.0
203,5,10,24.42,0.0,0.21,28.0
203,5,20,24.43,0.0,0.21,28.0
203,5,35,24.44,0.0,0.22,28.0
203,5,45,24.46,0.0,0.23,28.0
203,5,55,24.48,0.0,0.24,28.0
203,5,63,24.5,0.0,0.25,28.0
203,6,13,24.54,0.0,0.27,28.0
203,6,23,24.59,0.0,0.29,28.0
203,6,33,24.64,0.0,0.32,28.0
203,6,42,24.7,0.0,0.35,28.0
203,6,52,24.77,0.0,0.38,28.0
203,6,62,24.83,0.0,0.41,28.0
203,7,12,24.88,426566.16,0.44,25.0
203,7,22,24.91,399844.14,0.46,25.0
203,7,32,24.94,407566.05,0.47,25.0
203,7,42,24.97,0.0,0.48,25.0
203,7,52,24.99,473628.62,0.5,25.0
203,7,62,25.02,433573.48,0.51,25.0
203,8,12,25.05,437141.18,0.52,26.0
203,8,22,25.07,0.0,0.54,26.0
203,8,32,25.1,491273.31,0.55,26.0
203,8,42,25.13,455403.61,0.56,26.0
203,8,52,25.16,453310.92,0.58,26.0
203,8,62,25.18,0.0,0.59,26.0
203,9,12,25.21,491807.45,0.6,26.5
203,9,22,25.23,448375.27,0.61,26.5
203,9,32,25.25,439490.38,0.62,26.5
203,9,42,25.27,0.0,0.63,26.5
203,9,53,25.29,455904.81,0.64,26.5
203,9,60,25.31,407889.25,0.66,26.5
203,10,10,25.32,391953.89,0.66,26.5
203,10,25,25.33,0.0,0.67,26.5
203,10,35,25.34,397146.1,0.67,26.5
203,10,45,25.34,369905.16,0.67,26.5
203,10,50,25.35,362735.0,0.67,26.5
203,10,65,25.35,0.0,0.68,26.5
203,11,10,25.36,0.0,0.68,26.5
203,11,25,25.37,0.0,0.68,26.5
203,11,35,25.38,0.0,0.69,26.5
203,11,43,25.39,246433.41,0.69,26.5
203,11,55,25.4,375075.81,0.7,26.5
203,11,65,25.41,365433.46,0.71,26.5
203,12,15,25.42,0.0,0.71,26.5
203,12,25,25.44,0.0,0.72,26.5
203,12,35,25.45,125302.17,0.73,26.5
203,12,45,25.47,422448.95,0.73,26.5
203,12,55,25.48,375660.95,0.74,26.5
203,12,65,25.5,0.0,0.75,26.5
203,13,10,25.51,0.0,0.76,26.0
203,13,25,25.52,406311.92,0.76,26.0
203,13,30,25.52,372418.26,0.76,26.0
203,13,40,25.53,370135.05,0.76,26.0
203,13,55,25.53,0.0,0.76,26.0
203,13,60,25.53,0.0,0.77,26.0
203,14,15,25.55,408723.98,0.77,26.0
203,14,20,25.57,377941.51,0.78,26.0
203,14,35,25.59,833236.04,0.79,26.0
203,14,45,25.61,421379.01,0.81,26.0
203,14,50,25.64,427309.47,0.82,26.0
203,14,63,25.66,429051.0,0.83,26.0
203,15,15,25.67,882747.29,0.83,26.0
203,15,25,25.66,818959.25,0.83,26.0
203,15,35,25.66,431907.37,0.83,26.0
203,15,43,25.65,83534.78,0.83,26.0
203,15,53,25.64,892331.92,0.82,26.0
203,15,63,25.63,790514.67,0.82,26.0
203,16,13,25.63,419181.36,0.81,26.0
203,16,23,25.63,0.0,0.82,26.0
203,16,33,25.64,848178.89,0.82,26.0
203,16,43,25.64,780695.45,0.82,26.0
203,16,53,25.65,770462.94,0.83,26.0
203,16,63,25.66,0.0,0.83,26.0
203,17,13,25.66,430758.21,0.83,26.5
203,17,23,25.67,391359.69,0.83,26.5
203,17,33,25.67,381683.42,0.83,26.5
203,17,43,25.67,0.0,0.84,26.5
203,17,53,25.67,395653.37,0.84,26.5
203,17,63,25.68,367125.3,0.84,26.5
203,18,13,25.68,360431.13,0.84,26.0
203,18,23,25.68,0.0,0.84,26.0
203,18,33,25.68,0.0,0.84,26.0
203,18,43,25.67,0.0,0.84,26.0
203,18,53,25.67,0.0,0.84,26.0
203,18,63,25.67,0.0,0.83,26.0
203,19,13,25.67,0.0,0.83,28.0
203,19,23,25.66,0.0,0.83,28.0
203,19,33,25.66,0.0,0.83,28.0
203,19,43,25.65,0.0,0.82,28.0
203,19,53,25.64,0.0,0.82,28.0
203,19,65,25.63,0.0,0.82,28.0
203,20,15,25.62,0.0,0.81,28.0
203,20,25,25.61,0.0,0.8,28.0
203,20,35,25.59,0.0,0.8,28.0
203,20,45,25.58,0.0,0.79,28.0
203,20,55,25.56,0.0,0.78,28.0
203,20,65,25.54,0.0,0.77,28.0
203,21,15,25.53,0.0,0.76,28.0
203,21,25,25.5,0.0,0.75,28.0
203,21,35,25.48,0.0,0.74,28.0
203,21,45,25.46,0.0,0.73,28.0
203,21,55,25.43,0.0,0.72,28.0
203,21,65,25.41,0.0,0.7,28.0
203,22,15,25.39,0.0,0.69,28.0
203,22,25,25.37,0.0,0.68,28.0
203,22,35,25.35,0.0,0.67,28.0
203,22,45,25.33,0.0,0.66,28.0
203,22,55,25.31,0.0,0.65,28.0
203,22,65,25.29,0.0,0.64,28.0
203,23,15,25.32,0.0,0.66,28.0
203,23,25,25.34,0.0,0.67,28.0
203,23,35,25.33,0.0,0.67,28.0
203,23,45,25.31,0.0,0.66,28.0
203,23,55,25.29,0.0,0.65,28.0
203,23,65,25.27,0.0,0.63,28.0
204,0,10,25.25,0.0,0.62,28.0
204,0,20,25.23,0.0,0.61,28.0
204,0,30,25.21,0.0,0.61,28.0
204,0,40,25.2,0.0,0.6,28.0
204,0,50,25.18,0.0,0.59,28.0
204,0,60,25.17,0.0,0.58,28.0
204,1,10,25.15,0.0,0.57,28.0
204,1,20,25.12,0.0,0.56,28.0
204,1,30,25.1,0.0,0.55,28.0
204,1,40,25.08,0.0,0.54,28.0
204,1,50,25.06,0.0,0.53,28.0
204,1,60,25.03,0.0,0.52,28.0
204,2,10,25.02,0.0,0.51,28.0
204,2,20,25.0,0.0,0.5,28.0
204,2,30,24.99,0.0,0.5,28.0
204,2,40,24.98,0.0,0.49,28.0
204,2,50,24.97,0.0,0.49,28.0
204,2,60,24.96,0.0,0.48,28.0
204,3,10,24.95,0.0,0.48,28.0
204,3,20,24.94,0.0,0.47,28.0
204,3,30,24.92,0.0,0.46,28.0
204,3,40,24.9,0.0,0.45,28.0
204,3,50,24.89,0.0,0.44,28.0
204,3,60,24.87,0.0,0.43,28.0
204,4,10,24.87,0.0,0.43,28.0
204,4,20,24.86,0.0,0.43,28.0
204,4,30,24.86,0.0,0.43,28.0
204,4,40,24.85,0.0,0.43,28.0
204,4,50,24.84,0.0,0.42,28.0
204,4,60,24.84,0.0,0.42,28.0
204,5,13,25.26,2540063.08,0.63,28.0
204,5,25,25.65,2320954.58,0.83,28.0
204,5,35,25.81,2248734.71,0.9,28.0
204,5,45,25.91,2218178.52,0.95,28.0
204,5,55,25.96,2202222.57,0.98,28.0
204,5,63,26.0,2190107.57,1.0,28.0
204,6,13,25.81,2153826.61,0.9,28.0
204,6,23,25.75,2226566.63,0.87,28.0
204,6,33,25.79,2299188.07,0.9,28.0
204,6,42,25.87,2382319.91,0.94,28.0
204,6,52,25.96,2465015.12,0.98,28.0
204,6,62,26.06,2552570.76,1.03,28.0
204,7,12,26.53,3040462.84,1.26,25.5
204,7,22,25.54,3736408.32,0.77,25.5
204,7,32,25.5,3618779.44,0.75,25.5
204,7,42,25.5,3696177.29,0.75,25.5
204,7,52,25.5,3770736.42,0.75,25.5
204,7,62,25.5,3841066.3,0.75,25.5
204,8,12,25.5,3887436.14,0.75,26.0
204,8,22,25.98,3761962.58,0.99,26.0
204,8,32,26.0,3888931.17,1.0,26.0
204,8,42,26.0,3923770.0,1.0,26.0
204,8,52,26.0,3956429.72,1.0,26.0
204,8,62,26.0,3984776.26,1.0,26.0
204,9,12,26.0,4004949.52,1.0,25.5
204,9,23,25.51,4176018.62,0.75,25.5
204,9,32,25.5,4135341.9,0.75,25.5
204,9,43,25.5,4146029.6,0.75,25.5
204,9,53,25.5,4156165.21,0.75,25.5
204,9,63,25.5,4165972.89,0.75,25.5
204,10,15,25.5,4160932.25,0.75,26.0
204,10,25,25.96,3997290.38,0.98,26.0
204,10,35,26.0,4063814.1,1.0,26.0
204,10,45,26.0,4069837.03,1.0,26.0
204,10,55,26.0,4075678.62,1.0,26.0
204,10,65,26.0,4084381.87,1.0,26.0
204,11,15,26.0,3945451.85,1.0,25.5
204,11,23,25.52,4105487.49,0.76,25.5
204,11,33,25.5,4071964.77,0.75,25.5
204,11,43,25.5,4082133.95,0.75,25.5
204,11,53,25.5,4094500.5,0.75,25.5
204,11,63,25.5,4107493.5,0.75,25.5
204,12,13,25.5,4278283.88,0.75,26.0
204,12,25,25.96,4134570.99,0.98,26.0
204,12,35,26.0,4212049.05,1.0,26.0
204,12,45,26.0,4229502.21,1.0,26.0
204,12,50,26.0,4242969.37,1.0,26.0
204,12,60,26.0,4259208.87,1.0,26.0
204,13,10,26.0,4289689.37,1.0,25.5
204,13,25,25.54,4469180.3,0.77,25.5
204,13,35,25.5,4453582.04,0.75,25.5
204,13,45,25.5,4475470.98,0.75,25.5
204,13,55,25.5,4500332.64,0.75,25.5
204,13,65,25.5,4525875.86,0.75,25.5
204,14,13,25.5,4510200.23,0.75,26.0
204,14,23,25.98,4315946.26,0.99,26.0
204,14,33,26.0,4368100.95,1.0,26.0
204,14,43,26.0,4356648.1,1.0,26.0
204,14,53,26.0,4342317.78,1.0,26.0
204,14,63,26.0,4328144.43,1.0,26.0
204,15,15,26.0,4350003.14,1.0,25.5
204,15,25,25.54,4531446.78,0.77,25.5
204,15,35,25.5,4506850.82,0.75,25.5
204,15,45,25.5,4519017.28,0.75,25.5
204,15,55,25.5,4534373.31,0.75,25.5
204,15,65,25.5,4550391.33,0.75,25.5
204,16,15,25.5,4044360.08,0.75,26.0
204,16,25,25.96,3807310.86,0.98,26.0
204,16,35,26.0,3837669.23,1.0,26.0
204,16,45,26.0,3801335.38,1.0,26.0
204,16,55,26.0,3755811.48,1.0,26.0
204,16,63,26.0,3715851.13,1.0,26.0
204,17,13,26.0,3514634.59,1.0,25.5
204,17,23,25.52,3586934.12,0.76,25.5
204,17,33,25.5,3470184.09,0.75,25.5
204,17,43,25.5,3410755.26,0.75,25.5
204,17,53,25.5,3358081.65,0.75,25.5
204,17,63,25.5,3307822.99,0.75,25.5
204,18,13,25.5,3249467.64,0.75,26.0
204,18,23,25.95,3034457.62,0.98,26.0
204,18,33,26.0,3060235.18,1.0,26.0
204,18,43,26.0,3015500.57,1.0,26.0
204,18,53,26.0,2969726.25,1.0,26.0
204,18,63,26.0,2922922.1,1.0,26.0
204,19,13,26.0,2853488.07,1.0,28.0
204,19,23,26.38,2658354.54,1.19,28.0
204,19,33,26.61,2622423.28,1.31,28.0
204,19,43,26.68,2591570.96,1.34,28.0
204,19,53,26.71,2569830.9,1.35,28.0
204,19,65,26.71,2549449.05,1.36,28.0
204,20,15,26.71,2530801.59,1.35,28.0
204,20,25,26.7,2512990.85,1.35,28.0
204,20,35,26.69,2495846.91,1.34,28.0
204,20,45,26.68,2479185.68,1.34,28.0
204,20,55,26.66,2462880.54,1.33,28.0
204,20,65,26.65,2446846.73,1.32,28.0
204,21,13,26.41,0.0,1.2,28.0
204,21,25,26.21,0.0,1.11,28.0
204,21,30,26.13,0.0,1.07,28.0
204,21,40,26.11,0.0,1.05,28.0
204,21,50,26.1,0.0,1.05,28.0
204,21,60,26.09,0.0,1.05,28.0
204,22,10,26.08,0.0,1.04,28.0
204,22,20,26.06,0.0,1.03,28.0
204,22,30,26.05,0.0,1.03,28.0
204,22,40,26.04,0.0,1.02,28.0
204,22,50,26.03,0.0,1.01,28.0
204,22,60,26.02,0.0,1.01,28.0
204,23,10,25.99,0.0,1.0,28.0
204,23,20,25.97,0.0,0.99,28.0
204,23,30,25.95,0.0,0.98,28.0
204,23,40,25.93,0.0,0.97,28.0
204,23,50,25.92,0.0,0.96,28.0
204,23,60,25.9,0.0,0.95,28.0
205,0,10,25.88,0.0,0.94,28.0
205,0,20,25.87,0.0,0.93,28.0
205,0,30,25.85,0.0,0.93,28.0
205,0,40,25.84,0.0,0.92,28.0
205,0,50,25.83,0.0,0.91,28.0
205,0,60,25.81,0.0,0.91,28.0
205,1,10,25.8,0.0,0.9,28.0
205,1,20,25.8,0.0,0.9,28.0
205,1,30,25.79,0.0,0.89,28.0
205,1,40,25.78,0.0,0.89,28.0
205,1,50,25.77,0.0,0.89,28.0
205,1,60,25.77,0.0,0.88,28.0
205,2,10,25.76,0.0,0.88,28.0
205,2,20,25.74,0.0,0.87,28.0
205,2,30,25.73,0.0,0.86,28.0
205,2,40,25.71,0.0,0.86,28.0
205,2,50,25.7,0.0,0.85,28.0
205,2,60,25.68,0.0,0.84,28.0
205,3,10,25.67,0.0,0.84,28.0
205,3,20,25.67,0.0,0.83,28.0
205,3,30,25.67,0.0,0.83,28.0
205,3,40,25.67,0.0,0.83,28.0
205,3,50,25.67,0.0,0.83,28.0
205,3,60,25.67,0.0,0.83,28.0
205,4,10,25.67,0.0,0.84,28.0
205,4,20,25.68,0.0,0.84,28.0
205,4,30,25.68,0.0,0.84,28.0
205,4,40,25.67,0.0,0.84,28.0
205,4,50,25.67,0.0,0.84,28.0
205,4,60,25.67,0.0,0.83,28.0
205,5,15,26.03,3051928.45,1.02,28.0
205,5,20,26.24,2694469.91,1.12,28.0
205,5,30,26.31,2567603.5,1.16,28.0
205,5,40,26.39,2491605.59,1.19,28.0
205,5,55,26.42,2448144.4,1.21,28.0
205,5,65,26.44,2424829.75,1.22,28.0
205,6,15,26.37,2493432.1,1.18,28.0
205,6,23,26.36,2529082.48,1.18,28.0
205,6,33,26.39,2572576.91,1.19,28.0
205,6,43,26.42,2609072.26,1.21,28.0
205,6,53,26.46,2644567.18,1.23,28.0
205,6,63,26.5,2682802.8,1.25,28.0
205,7,13,26.93,3170840.98,1.47,25.5
205,7,22,25.62,4002414.54,0.81,25.5
205,7,33,25.5,3800459.77,0.75,25.5
205,7,43,25.5,3854319.38,0.75,25.5
205,7,53,25.5,3911587.68,0.75,25.5
205,7,62,25.5,3966774.67,0.75,25.5
205,8,12,25.5,3992964.38,0.75,26.0
205,8,23,25.98,3838001.42,0.99,26.0
205,8,33,26.0,3940657.8,1.0,26.0
205,8,43,26.0,3959034.04,1.0,26.0
205,8,55,26.0,3976261.05,1.0,26.0
205,8,65,26.0,3990427.12,1.0,26.0
205,9,15,26.0,4019133.13,1.0,25.5
205,9,25,25.54,4207523.55,0.77,25.5
205,9,30,25.5,4186162.21,0.75,25.5
205,9,45,25.5,4210577.19,0.75,25.5
205,9,55,25.5,4240725.25,0.75,25.5
205,9,65,25.5,4271987.29,0.75,25.5
205,10,15,25.5,4279710.68,0.75,26.0
205,10,25,25.96,4112866.71,0.98,26.0
205,10,35,26.0,4188386.72,1.0,26.0
205,10,45,26.0,4206852.21,1.0,26.0
205,10,53,26.0,4221884.18,1.0,26.0
205,10,63,26.0,4235238.99,1.0,26.0
205,11,13,26.0,4107538.06,1.0,25.5
205,11,23,25.51,4328471.74,0.75,25.5
205,11,32,25.5,4314949.13,0.75,25.5
205,11,42,25.5,4351534.88,0.75,25.5
205,11,53,25.5,4391731.55,0.75,25.5
205,11,65,25.5,4433492.39,0.75,25.5
205,12,15,25.5,4635325.6,0.75,26.0
205,12,25,25.96,4478369.83,0.98,26.0
205,12,30,26.0,4568192.84,1.0,26.0
205,12,40,26.0,4598425.55,1.0,26.0
205,12,50,26.0,4624127.0,1.0,26.0
205,12,60,26.0,4647096.53,1.0,26.0
205,13,10,26.0,4694722.91,1.0,25.5
205,13,25,25.54,4919428.58,0.77,25.5
205,13,30,25.5,4921222.85,0.75,25.5
205,13,40,25.5,4962215.43,0.75,25.5
205,13,50,25.5,5009452.05,0.75,25.5
205,13,60,25.5,5059717.84,0.75,25.5
205,14,10,25.5,5085898.83,0.75,26.0
205,14,25,25.96,4917877.7,0.98,26.0
205,14,30,26.0,5010121.14,1.0,26.0
205,14,40,26.0,5037918.55,1.0,26.0
205,14,50,26.0,5059592.28,1.0,26.0
205,14,60,26.0,5080803.25,1.0,26.0
205,15,10,26.0,5055732.31,1.0,25.5
205,15,25,25.54,5205194.07,0.77,25.5
205,15,35,25.5,5120220.58,0.75,25.5
205,15,45,25.5,5073871.75,0.75,25.5
205,15,55,25.5,5031191.14,0.75,25.5
205,15,65,25.5,4989315.1,0.75,25.5
205,16,15,25.5,4446820.46,0.75,26.0
205,16,23,25.98,4184878.34,0.99,26.0
205,16,33,26.0,4239056.84,1.0,26.0
205,16,43,26.0,4220266.22,1.0,26.0
205,16,53,26.0,4202290.26,1.0,26.0
205,16,63,26.0,4185516.36,1.0,26.0
205,17,13,26.0,3986314.36,1.0,25.5
205,17,23,25.52,4111108.88,0.76,25.5
205,17,33,25.5,4007843.15,0.75,25.5
205,17,43,25.5,3962357.64,0.75,25.5
205,17,53,25.5,3912528.92,0.75,25.5
205,17,63,25.5,3868339.43,0.75,25.5
205,18,13,25.5,3811662.24,0.75,26.0
205,18,23,25.98,3561137.96,0.99,26.0
205,18,33,26.0,3606394.62,1.0,26.0
205,18,43,26.0,3564857.58,1.0,26.0
205,18,53,26.0,3516496.41,1.0,26.0
205,18,63,26.0,3470883.61,1.0,26.0
205,19,13,26.0,3391413.22,1.0,28.0
205,19,23,26.54,3091346.84,1.27,28.0
205,19,35,26.87,3053899.62,1.43,28.0
205,19,45,26.96,3010301.62,1.48,28.0
205,19,55,27.0,2987839.9,1.5,28.0
205,19,65,27.01,2967594.3,1.51,28.0
205,20,15,27.02,2955627.37,1.51,28.0
205,20,25,27.03,2943473.13,1.51,28.0
205,20,30,27.03,2930886.59,1.52,28.0
205,20,40,27.03,2918060.12,1.52,28.0
205,20,50,27.03,2905043.75,1.52,28.0
205,20,60,27.03,2891903.18,1.52,28.0
205,21,12,26.75,0.0,1.38,28.0
205,21,25,26.53,0.0,1.26,28.0
205,21,30,26.45,0.0,1.23,28.0
205,21,40,26.43,0.0,1.21,28.0
205,21,50,26.42,0.0,1.21,28.0
205,21,60,26.42,0.0,1.21,28.0
205,22,10,26.4,0.0,1.2,28.0
205,22,20,26.39,0.0,1.19,28.0
205,22,30,26.37,0.0,1.19,28.0
205,22,40,26.36,0.0,1.18,28.0
205,22,50,26.35,0.0,1.17,28.0
205,22,60,26.34,0.0,1.17,28.0
205,23,10,26.32,0.0,1.16,28.0
205,23,20,26.31,0.0,1.15,28.0
205,23,30,26.3,0.0,1.15,28.0
205,23,40,26.3,0.0,1.15,28.0
205,23,50,26.3,0.0,1.15,28.0
205,23,60,26.3,0.0,1.15,28.0
206,0,10,26.29,0.0,1.14,28.0
206,0,20,26.27,0.0,1.14,28.0
206,0,30,26.26,0.0,1.13,28.0
206,0,40,26.25,0.0,1.12,28.0
206,0,50,26.23,0.0,1.11,28.0
206,0,65,26.22,0.0,1.11,28.0
206,1,10,26.2,0.0,1.1,28.0
206,1,20,26.2,0.0,1.1,28.0
206,1,30,26.19,0.0,1.09,28.0
206,1,40,26.18,0.0,1.09,28.0
206,1,50,26.18,0.0,1.09,28.0
206,1,60,26.17,0.0,1.09,28.0
206,2,10,26.15,0.0,1.08,28.0
206,2,20,26.13,0.0,1.06,28.0
206,2,30,26.09,0.0,1.05,28.0
206,2,40,26.06,0.0,1.03,28.0
206,2,50,26.03,0.0,1.01,28.0
206,2,60,25.99,0.0,0.99,28.0
206,3,10,25.97,0.0,0.98,28.0
206,3,20,25.95,0.0,0.98,28.0
206,3,30,25.94,0.0,0.97,28.0
206,3,40,25.93,0.0,0.96,28.0
206,3,50,25.92,0.0,0.96,28.0
206,3,60,25.91,0.0,0.95,28.0
206,4,10,25.9,0.0,0.95,28.0
206,4,20,25.89,0.0,0.95,28.0
206,4,30,25.88,0.0,0.94,28.0
206,4,40,25.86,0.0,0.93,28.0
206,4,50,25.84,0.0,0.92,28.0
206,4,60,25.81,0.0,0.91,28.0
206,5,15,26.19,3462655.76,1.1,28.0
206,5,20,26.41,3019320.04,1.21,28.0
206,5,30,26.48,2788734.7,1.24,28.0
206,5,40,26.55,2633777.08,1.28,28.0
206,5,50,26.58,2534440.56,1.29,28.0
206,5,60,26.58,2458974.17,1.29,28.0
206,6,10,26.64,2414370.63,1.32,28.0
206,6,20,26.41,2398323.72,1.21,28.0
206,6,30,26.39,2382787.29,1.19,28.0
206,6,40,26.32,2374171.83,1.16,28.0
206,6,50,26.28,2369465.23,1.14,28.0
206,6,60,26.27,2370031.68,1.13,28.0
206,7,15,26.71,2837046.18,1.36,25.5
206,7,23,25.56,3524847.09,0.78,25.5
206,7,35,25.51,3337116.52,0.75,25.5
206,7,45,25.5,3373582.39,0.75,25.5
206,7,53,25.5,3419400.22,0.75,25.5
206,7,63,25.5,3465924.89,0.75,25.5
206,8,12,25.5,3532225.32,0.75,26.0
206,8,23,25.99,3420002.7,0.99,26.0
206,8,32,26.0,3573309.48,1.0,26.0
206,8,42,26.0,3634124.63,1.0,26.0
206,8,53,26.0,3691364.25,1.0,26.0
206,8,63,26.0,3747354.9,1.0,26.0
206,9,15,26.0,3728616.96,1.0,25.5
206,9,25,25.54,3873625.35,0.77,25.5
206,9,30,25.5,3803103.2,0.75,25.5
206,9,40,25.5,3775235.71,0.75,25.5
206,9,50,25.5,3750923.22,0.75,25.5
206,9,60,25.5,3726591.67,0.75,25.5
206,10,10,25.5,3748587.36,0.75,26.0
206,10,25,25.96,3598017.55,0.98,26.0
206,10,30,26.0,3689290.04,1.0,26.0
206,10,40,26.0,3722680.51,1.0,26.0
206,10,55,26.0,3753304.44,1.0,26.0
206,10,65,26.0,3788025.3,1.0,26.0
206,11,15,26.0,3659262.9,1.0,25.5
206,11,25,25.54,3863338.97,0.77,25.5
206,11,35,25.5,3852011.08,0.75,25.5
206,11,45,25.5,3883551.36,0.75,25.5
206,11,53,25.5,3922827.21,0.75,25.5
206,11,63,25.5,3968063.95,0.75,25.5
206,12,12,25.5,4189833.31,0.75,26.0
206,12,23,25.99,4050525.49,1.0,26.0
206,12,32,26.0,4185647.83,1.0,26.0
206,12,42,26.0,4243337.24,1.0,26.0
206,12,53,26.0,4297528.28,1.0,26.0
206,12,62,26.0,4349819.77,1.0,26.0
206,13,12,26.0,4399138.23,1.0,25.5
206,13,23,25.51,4632559.7,0.75,25.5
206,13,32,25.5,4616478.08,0.75,25.5
206,13,43,25.5,4646611.92,0.75,25.5
206,13,55,25.5,4678895.66,0.75,25.5
206,13,60,25.5,4709739.62,0.75,25.5
206,14,10,25.5,4673456.37,0.75,26.0
206,14,25,25.96,4447233.3,0.98,26.0
206,14,35,26.0,4472717.14,1.0,26.0
206,14,45,26.0,4454605.58,1.0,26.0
206,14,50,26.0,4439383.1,1.0,26.0
206,14,60,26.0,4421563.86,1.0,26.0
206,15,10,26.0,4430323.77,1.0,25.5
206,15,25,25.54,4600415.19,0.77,25.5
206,15,30,25.5,4555786.05,0.75,25.5
206,15,40,25.5,4541032.45,0.75,25.5
206,15,55,25.5,4525624.54,0.75,25.5
206,15,65,25.5,4514352.24,0.75,25.5
206,16,13,25.5,3969085.74,0.75,26.0
206,16,23,25.98,3689444.79,0.99,26.0
206,16,33,26.0,3702023.14,1.0,26.0
206,16,43,26.0,3648316.02,1.0,26.0
206,16,53,26.0,3596140.48,1.0,26.0
206,16,63,26.0,3544777.1,1.0,26.0
206,17,13,26.0,3328758.83,1.0,25.5
206,17,23,25.51,3406832.06,0.75,25.5
206,17,33,25.5,3280044.73,0.75,25.5
206,17,43,25.5,3202773.41,0.75,25.5
206,17,53,25.5,3123097.5,0.75,25.5
206,17,63,25.5,3045878.94,0.75,25.5
206,18,13,25.5,2979028.88,0.75,26.0
206,18,23,25.91,2748099.95,0.95,26.0
206,18,33,26.0,2755265.09,1.0,26.0
206,18,43,26.0,2702627.09,1.0,26.0
206,18,53,26.0,2647810.38,1.0,26.0
206,18,63,26.0,2592064.07,1.0,26.0
206,19,13,26.0,2523372.17,1.0,28.0
206,19,23,26.21,2392429.54,1.1,28.0
206,19,33,26.34,2363188.04,1.17,28.0
206,19,43,26.38,2341254.96,1.19,28.0
206,19,55,26.38,2322462.11,1.19,28.0
206,19,65,26.38,2306472.21,1.19,28.0
206,20,15,26.37,2288140.68,1.18,28.0
206,20,25,26.35,2270317.38,1.18,28.0
206,20,35,26.34,2252780.79,1.17,28.0
206,20,45,26.32,2235444.68,1.16,28.0
206,20,55,26.3,2218261.93,1.15,28.0
206,20,65,26.29,2201203.75,1.14,28.0
206,21,13,26.11,0.0,1.05,28.0
206,21,25,25.93,0.0,0.97,28.0
206,21,30,25.85,0.0,0.92,28.0
206,21,40,25.81,0.0,0.91,28.0
206,21,50,25.79,0.0,0.89,28.0
206,21,60,25.77,0.0,0.89,28.0
206,22,10,25.74,0.0,0.87,28.0
206,22,20,25.71,0.0,0.86,28.0
206,22,30,25.69,0.0,0.84,28.0
206,22,40,25.66,0.0,0.83,28.0
206,22,50,25.63,0.0,0.82,28.0
206,22,60,25.6,0.0,0.8,28.0
206,23,10,25.57,0.0,0.78,28.0
206,23,20,25.54,0.0,0.77,28.0
206,23,30,25.52,0.0,0.76,28.0
206,23,40,25.49,0.0,0.75,28.0
206,23,50,25.47,0.0,0.74,28.0
206,23,60,25.45,0.0,0.73,28.0
207,0,10,25.44,0.0,0.72,28.0
207,0,20,25.43,0.0,0.71,28.0
207,0,30,25.42,0.0,0.71,28.0
207,0,40,25.4,0.0,0.7,28.0
207,0,50,25.39,0.0,0.7,28.0
207,0,60,25.38,0.0,0.69,28.0
207,1,10,25.37,0.0,0.68,28.0
207,1,20,25.35,0.0,0.68,28.0
207,1,30,25.33,0.0,0.67,28.0
207,1,40,25.31,0.0,0.66,28.0
207,1,50,25.3,0.0,0.65,28.0
207,1,60,25.28,0.0,0.64,28.0
207,2,10,25.25,0.0,0.63,28.0
207,2,20,25.23,0.0,0.61,28.0
207,2,30,25.2,0.0,0.6,28.0
207,2,40,25.17,0.0,0.59,28.0
207,2,50,25.15,0.0,0.57,28.0
207,2,60,25.12,0.0,0.56,28.0
207,3,10,25.1,0.0,0.55,28.0
207,3,20,25.09,0.0,0.55,28.0
207,3,30,25.08,0.0,0.54,28.0
207,3,40,25.08,0.0,0.54,28.0
